date,open,high,low,close,adj close,volume,MACD,RSI,TEMA,ADR
2020-09-23,23701.119140625,23795.189453125,23559.990234375,23742.509765625,23742.509765625,1642933400,-287.3661733988811,31.914964794172107,23678.120645221174,342.21796875
2020-09-24,23537.830078125,23590.419921875,23225.330078125,23311.0703125,23311.0703125,1913657500,-345.5317627274053,27.031789402393287,23357.142169140545,350.33203125
2020-09-25,23425.75,23495.259765625,23124.25,23235.419921875,23235.419921875,1794075400,-393.20019370748923,26.272707247670724,23190.061308633958,330.772265625
2020-09-28,23284.08984375,23523.810546875,23250.33984375,23476.05078125,23476.05078125,1446839400,-406.87072796202483,32.7423527977072,23316.532173201602,363.744140625
2020-09-29,23584.609375,23601.400390625,23256.919921875,23275.529296875,23275.529296875,1526746600,-428.9405633718088,30.352143967741938,23255.045920770874,295.53203125
2020-09-30,23548.890625,23780.869140625,23368.490234375,23459.05078125,23459.05078125,1453016000,-426.7036500273898,35.027013332009844,23372.833602516344,317.85
2020-10-05,24039.390625,24039.390625,23674.51953125,23767.779296875,23767.779296875,1420427500,-395.4604586862006,42.07119881782894,23652.083464421074,353.2859375
2020-10-06,23895.2109375,24005.029296875,23842.25,23980.650390625,23980.650390625,1325452200,-349.494340518173,46.38728753363959,23923.64639425708,353.2421875
2020-10-07,23999.7890625,24243.91015625,23905.419921875,24242.859375,24242.859375,1537076100,-288.58121115843096,51.20950312528034,24214.5458281335,311.59609375
2020-10-08,24263.330078125,24263.330078125,24021.9296875,24193.349609375,24193.349609375,1182030300,-241.51807012932477,50.28971873539603,24285.427342849915,324.6
2020-10-09,24343.810546875,24343.810546875,24059.2890625,24119.130859375,24119.130859375,1358969500,-207.81347811329397,48.87259326014032,24239.10771859337,303.983984375
2020-10-12,24217.25,24702.810546875,24196.80078125,24649.6796875,24649.6796875,2430403500,-136.7155321770624,57.986668797902794,24571.96232149124,278.4125
2020-10-14,24808.849609375,24808.849609375,24498.939453125,24667.08984375,24667.08984375,2550042800,-78.06515771208433,58.24968385967355,24710.199738989428,306.640234375
2020-10-15,24533.75,24573.25,24102.2109375,24158.5390625,24158.5390625,2134202800,-71.79252037973856,48.66594441684213,24387.729896499684,336.06640625
2020-10-16,24194.41015625,24456.970703125,24194.41015625,24386.7890625,24386.7890625,2697525100,-47.851940078428015,52.44754383816991,24390.51188210346,362.576171875
2020-10-19,24565.4296875,24771.849609375,24478.470703125,24542.259765625,24542.259765625,3605537600,-16.14753561931866,54.885407666080894,24496.766507162556,366.808203125
2020-10-20,24571.640625,24600.390625,24456.83984375,24569.5390625,24569.5390625,1879052000,11.052240697397792,55.31825614636009,24557.915584140763,368.5796875
2020-10-21,24695.5390625,24903.0,24653.16015625,24754.419921875,24754.419921875,1929447200,46.98498284053858,58.24239444977801,24708.254302618585,296.087890625
2020-10-22,24696.310546875,24817.009765625,24556.55078125,24786.130859375,24786.130859375,2486871200,77.13162160691354,58.74114884956483,24787.89854783377,284.073828125
2020-10-23,24773.119140625,24970.58984375,24683.25,24918.779296875,24918.779296875,2368156700,110.45342997225089,60.84776519354549,24905.13375125022,241.9578125
2020-10-27,24839.970703125,24872.51953125,24602.109375,24787.189453125,24787.189453125,2435164600,124.80433746579001,57.70036618516983,24852.062973409968,246.913671875
2020-10-28,24773.5390625,24844.7890625,24586.060546875,24708.80078125,24708.80078125,2011940400,128.37242781469467,55.84715941457976,24763.209507937077,242.319921875
2020-10-29,24290.009765625,24678.900390625,24258.560546875,24586.599609375,24586.599609375,1936749000,119.95676625113629,52.9899281899859,24633.620702739627,265.35546875
2020-10-30,24535.900390625,24600.5390625,24029.94921875,24107.419921875,24107.419921875,2537744200,73.7711152568736,43.575492087393506,24240.92885403184,299.45546875
2020-11-02,24274.830078125,24486.01953125,24232.66015625,24460.009765625,24460.009765625,2355413200,64.87190147032015,50.53888590360707,24328.232299470907,361.481640625
2020-11-03,24689.560546875,25048.529296875,24689.509765625,24939.73046875,24939.73046875,2244353000,95.42861595796785,58.113058154628995,24720.87763141481,354.685546875
2020-11-04,24790.0,25093.720703125,24733.23046875,24886.140625,24886.140625,2305561500,114.00658328850477,57.061833072277885,24859.38278324821,372.407421875
2020-11-05,25500.91015625,25695.919921875,25343.439453125,25695.919921875,25695.919921875,2617492000,191.86052290424777,66.82692917901818,25481.331827809714,392.759765625
2020-11-06,25750.779296875,25799.970703125,25540.98046875,25712.970703125,25712.970703125,2370476000,252.03093059462844,66.99712429864326,25745.32195404566,379.187890625
2020-11-09,26157.76953125,26172.23046875,25950.41015625,26016.169921875,26016.169921875,2350101500,320.48767072990813,69.94956180890509,26039.394387691715,316.86796875
2020-11-10,26474.0390625,26474.0390625,26041.869140625,26301.48046875,26301.48046875,3847144100,393.22940156569894,72.44740869084012,26331.29781109952,310.56015625
2020-11-11,26226.80078125,26432.560546875,26168.630859375,26226.98046875,26226.98046875,4120773700,439.79651975445086,70.79268115429886,26366.544940040272,325.190234375
2020-11-12,26409.33984375,26460.939453125,26071.150390625,26169.380859375,26169.380859375,2679020500,466.67396259234374,69.47151226187869,26304.0166131389,305.878125
2020-11-13,26114.599609375,26156.859375,25909.1796875,26156.859375,26156.859375,2435105000,481.41470152257534,69.16930537706807,26240.530730577684,313.33984375
2020-11-16,26362.0703125,26394.400390625,26191.5390625,26381.669921875,26381.669921875,2090236500,505.4111098960566,71.56126287113963,26353.886610245987,311.077734375
2020-11-17,26515.08984375,26530.5390625,26339.880859375,26415.08984375,26415.08984375,2394565600,521.1180204531156,71.91015638932794,26414.88242342955,307.2859375
2020-11-18,26434.240234375,26618.009765625,26344.859375,26544.2890625,26544.2890625,2292758600,537.7918274435069,73.2751691158401,26520.62276586896,258.98359375
2020-11-19,26460.609375,26460.609375,26311.640625,26356.970703125,26356.970703125,2413890100,529.783895150169,68.10758005814681,26423.84461499268,260.827734375
2020-11-20,26406.869140625,26564.25,26313.279296875,26451.5390625,26451.5390625,2149354400,525.0163651762887,69.28526234611445,26439.475513685513,212.663671875
2020-11-23,26659.7890625,26662.66015625,26369.33984375,26486.19921875,26486.19921875,2235155500,518.0629410226684,69.7265000814686,26467.167238703074,213.321875
2020-11-24,26630.33984375,26630.33984375,26409.76953125,26588.19921875,26588.19921875,2014989400,514.848002224393,71.04477828178861,26548.33135781404,231.413671875
2020-11-25,26819.9609375,27040.41015625,26591.30078125,26669.75,26669.75,2859974400,512.9674370145622,72.09118024590518,26637.827440764126,237.39609375
2020-11-26,26695.25,26819.44921875,26612.0,26819.44921875,26819.44921875,1977652900,517.5900945857065,73.95207125610386,26776.87098558636,272.587890625
2020-11-27,26758.490234375,27009.150390625,26704.599609375,26894.6796875,26894.6796875,2733597200,521.3146629896219,74.85929787992602,26882.530878395086,284.283984375
2020-11-30,26853.390625,26960.9296875,26322.6796875,26341.490234375,26341.490234375,5742060100,474.162792232677,58.675974580249274,26528.63873820238,295.0
2020-12-01,26422.7109375,26662.1796875,26375.240234375,26567.6796875,26567.6796875,3564238900,449.86048142043,62.26781518912531,26528.433755801685,363.9859375
2020-12-02,26670.119140625,26670.119140625,26379.48046875,26532.580078125,26532.580078125,3704087400,422.89362545382755,61.376297957735055,26509.303293964505,377.259765625
2020-12-03,26623.419921875,26781.990234375,26556.01953125,26728.5,26728.5,2830413900,412.5753855768926,64.43702887316078,26643.85653618857,345.565625
2020-12-04,26811.58984375,26835.919921875,26652.33984375,26835.919921875,26835.919921875,3205350200,408.35869111037755,66.02667418257892,26780.712735962923,349.269921875
2020-12-07,26870.580078125,26870.580078125,26256.400390625,26506.849609375,26506.849609375,2806021200,374.15073004349324,57.541309847126215,26605.504581955578,325.07578125
2020-12-08,26460.349609375,26460.349609375,26270.91015625,26304.560546875,26304.560546875,2542680300,326.9487759895201,53.029632139713264,26383.50527378962,320.26171875
2020-12-09,26510.419921875,26666.939453125,26445.66015625,26502.83984375,26502.83984375,2537716200,302.05842772452525,56.61998913002924,26431.709542942295,300.76171875
2020-12-10,26335.259765625,26434.470703125,26287.01953125,26410.58984375,26410.58984375,2000568900,271.7562070718923,54.53148803167275,26397.07038516118,286.88984375
2020-12-11,26634.2109375,26704.009765625,26443.009765625,26505.869140625,26505.869140625,2497420400,252.51884174204315,56.32345521799052,26455.414663980482,271.1859375
2020-12-14,26522.099609375,26544.119140625,26318.109375,26389.51953125,26389.51953125,2210976700,225.28767405778126,53.54812509170496,26403.829975284534,286.669921875
2020-12-15,26418.9296875,26436.0390625,26127.6796875,26207.2890625,26207.2890625,2587144400,186.84842939061127,49.439118607935946,26255.992214105794,209.0359375
2020-12-16,26421.2109375,26510.189453125,26318.740234375,26460.2890625,26460.2890625,2043444500,174.78522120299385,54.64293230052424,26375.18786854866,232.819921875
2020-12-17,26608.439453125,26678.380859375,26390.58984375,26678.380859375,26678.380859375,2262422800,180.73977139434282,58.598648407510645,26586.78141478592,226.85390625
2020-12-18,26650.490234375,26668.099609375,26363.05078125,26498.599609375,26498.599609375,3080026700,169.00378068288046,54.38778399016026,26550.84468112631,254.921875
2020-12-21,26422.619140625,26498.650390625,26274.650390625,26306.6796875,26306.6796875,2044977300,142.57309596068808,50.2375511171712,26393.795588543187,263.731640625
2020-12-22,26260.779296875,26365.19921875,25998.869140625,26119.25,26119.25,1747533900,105.28887404419584,46.50525463908635,26191.754046910097,263.3296875
2020-12-23,26083.109375,26343.099609375,26071.759765625,26343.099609375,26343.099609375,2009461800,92.734664630505,51.17106976511703,26266.903097137983,274.923828125
2020-12-24,26342.869140625,26470.400390625,26221.30078125,26386.560546875,26386.560546875,1297803000,85.30890962968624,52.04559499197319,26338.616606459578,290.901953125
2020-12-28,26288.369140625,26514.080078125,26264.3203125,26314.630859375,26314.630859375,2669629600,72.78084837096685,50.43559437668972,26322.562328203898,283.163671875
2020-12-29,26490.44921875,26618.779296875,26432.91015625,26568.490234375,26568.490234375,2304707300,82.38689458403314,55.65000637347026,26494.9817741461,272.105859375
2020-12-30,26695.109375,27159.470703125,26670.970703125,27147.109375,27147.109375,2552802900,135.13176918176032,64.75229425335905,26975.616527647235,264.4796875
2020-12-31,27194.7890625,27340.990234375,27163.509765625,27231.130859375,27231.130859375,2054705300,181.61870646836178,65.84839472495761,27231.279079257336,288.913671875
2021-01-04,27087.130859375,27502.830078125,27079.240234375,27472.810546875,27472.810546875,2870443300,235.2496584534856,68.84910788762689,27486.7228365607,270.141796875
2021-01-05,27281.33984375,27690.2109375,27150.380859375,27649.859375,27649.859375,3282490100,288.7108559688677,70.86847017889706,27692.53705827561,305.03984375
2021-01-06,27613.33984375,27756.4296875,27389.779296875,27692.30078125,27692.30078125,3079382600,330.6918966010926,71.34796141417371,27779.884141518774,363.05390625
2021-01-07,27715.939453125,27752.359375,27457.470703125,27548.51953125,27548.51953125,3775142800,348.3447273711645,67.3062091978859,27686.198236771368,399.21015625
2021-01-08,27630.029296875,27920.76953125,27538.19921875,27878.220703125,27878.220703125,5667284000,384.506500402098,71.31850400305694,27853.97736866884,360.487890625
2021-01-11,28003.98046875,28176.650390625,27794.810546875,27908.220703125,27908.220703125,4366094600,410.84969578166056,71.6593225579344,27931.204487300838,401.505859375
2021-01-12,27894.2890625,28276.75,27781.419921875,28276.75,28276.75,3399606200,456.20525198966425,75.50929916855598,28206.730380744008,393.155859375
2021-01-13,28309.3203125,28414.5390625,28136.640625,28235.599609375,28235.599609375,3559366600,483.25865943561075,74.29563703610847,28279.42366601191,384.255859375
2021-01-14,28408.119140625,28510.919921875,28280.08984375,28496.859375,28496.859375,3205592600,519.7883626519833,76.84073967313873,28473.687407407993,366.50546875
2021-01-15,28394.369140625,28667.58984375,28294.66015625,28573.859375,28573.859375,4485371800,548.627436521183,77.5463867855031,28592.53530581686,353.69375
2021-01-18,28454.58984375,28864.25,28390.2890625,28862.76953125,28862.76953125,2956444000,588.016951978283,80.00777835846391,28826.6185747877,351.765625
2021-01-19,29100.169921875,29848.4296875,29100.169921875,29642.279296875,29642.279296875,4568245300,674.3597506618498,84.83738714580899,29455.635721908053,370.18984375
2021-01-20,29794.41015625,29993.470703125,29676.5390625,29962.470703125,29962.470703125,3937834200,759.8645654575339,86.30126290885238,29924.375613531036,420.77578125
2021-01-21,29951.779296875,30135.5,29745.869140625,29927.759765625,29927.759765625,3004888900,815.4271282987283,85.33938261774827,30058.778213181937,428.582421875
2021-01-22,29809.23046875,29862.890625,29413.51953125,29447.849609375,29447.849609375,3381738600,811.3830026926007,73.19288614582297,29732.132786920265,460.342578125
2021-01-25,29677.30078125,30191.16015625,29673.259765625,30159.009765625,30159.009765625,3066515300,855.6987229036786,78.15480461768692,30056.776821500647,475.630859375
2021-01-26,29892.849609375,29965.109375,29345.740234375,29391.259765625,29391.259765625,4810723600,819.4224499499287,64.31450246572878,29637.675245480958,484.41875
2021-01-27,29556.580078125,29636.630859375,29194.369140625,29297.529296875,29297.529296875,3808971800,774.1856465754863,62.851150587017784,29372.99780876614,458.640625
2021-01-28,28914.849609375,29191.6796875,28467.009765625,28550.76953125,28550.76953125,2993470100,670.3504986295302,52.585417136328246,28736.060991965274,483.706640625
2021-01-29,28826.1796875,28972.060546875,28259.73046875,28283.7109375,28283.7109375,3196757600,560.0550333957217,49.47328633739628,28291.05732784781,550.714453125
2021-02-01,28457.849609375,28982.76953125,28382.259765625,28892.859375,28892.859375,2464276400,515.8518515181677,55.886365732630374,28565.37469770969,603.30625
2021-02-02,29378.119140625,29511.0,29198.859375,29248.69921875,29248.69921875,2739194600,503.7271597623185,59.148276470582715,28973.50714688052,619.828125
2021-02-03,29305.41015625,29312.0,28967.009765625,29307.4609375,29307.4609375,2681355500,493.17482144757014,59.678501827470434,29208.868488399312,558.382421875
2021-02-04,29093.5390625,29409.0,28775.380859375,29113.5,29113.5,3032246200,463.81442666559815,57.046515094583874,29173.063006205255,538.928125
2021-02-05,29305.08984375,29495.640625,29184.08984375,29288.6796875,29288.6796875,2675266500,449.50008186429113,58.81327369294436,29273.468120009366,520.71796875
2021-02-08,29629.080078125,29706.080078125,29293.640625,29319.470703125,29319.470703125,2196734100,435.6188946533766,59.13146828488139,29332.57447772911,440.562109375
2021-02-09,29442.5,29527.669921875,29263.98046875,29476.189453125,29476.189453125,1851043400,432.2807833588631,60.791797027947425,29460.23364045561,402.948046875
2021-02-10,29796.189453125,30075.5,29732.23046875,30038.720703125,30038.720703125,1998284900,469.6134649876658,66.11341011717437,29901.901427761306,393.2578125
2021-02-11,29995.279296875,30184.169921875,29828.619140625,30173.5703125,30173.5703125,1192111200,504.2682303674701,67.26057317364072,30172.05000539969,392.913671875
2021-02-16,30675.8203125,30793.48046875,30497.400390625,30746.66015625,30746.66015625,3269676200,571.3893220345708,71.65262833802912,30664.748149891515,337.3
2021-02-17,30636.369140625,31168.30078125,30503.4609375,31084.939453125,31084.939453125,3144032900,644.4507557336765,73.88006893779729,31082.025925693288,334.205859375
2021-02-18,31183.359375,31183.359375,30570.55078125,30595.26953125,30595.26953125,3687581000,655.2864635317273,65.81793054471405,30873.952815168148,384.6859375
2021-02-19,30483.4609375,30720.150390625,30099.7109375,30644.73046875,30644.73046875,3317191700,660.2539280321289,66.21892650952259,30776.65075183347,454.509765625
2021-02-22,31071.609375,31071.609375,30298.580078125,30319.830078125,30319.830078125,4449910100,630.7035750150171,61.14466556613711,30481.89401686576,509.94375
2021-02-23,30189.970703125,30948.470703125,30126.400390625,30632.640625,30632.640625,4605710300,625.3176317951038,64.00458429547811,30563.574352679312,593.439453125
2021-02-24,30702.650390625,30792.880859375,29532.6796875,29718.240234375,29718.240234375,4846335300,541.0281279699702,51.96405062470262,29955.67937380771,698.6375
2021-02-25,30174.220703125,30453.119140625,29833.05078125,30074.169921875,30074.169921875,3663892300,497.21703162648555,55.47519865324547,29949.14335586897,817.709765625
2021-02-26,29412.130859375,29579.669921875,28980.2109375,28980.2109375,28980.2109375,4126393200,369.9584242884266,44.668247582775415,29199.09894629747,819.16171875
2021-03-01,29457.890625,29550.75,29195.970703125,29452.5703125,29452.5703125,2629062100,303.71942651575955,49.26419506445117,29233.709783490427,814.965625
2021-03-02,29708.390625,29765.9609375,28957.310546875,29095.859375,29095.859375,2895849600,219.90601243785932,46.14694153706025,29038.98752180467,731.315625
2021-03-03,29249.4296875,29912.0,29183.58984375,29880.419921875,29880.419921875,3228618000,214.32020727230702,53.16625086874834,29539.540983622283,728.631640625
2021-03-04,29525.48046875,29597.16015625,29102.099609375,29236.7890625,29236.7890625,2957909000,156.15769642117448,47.67615069013786,29327.335097400315,622.2734375
2021-03-05,28667.140625,29397.26953125,28513.130859375,29098.2890625,29098.2890625,3996713300,97.76076972872033,46.56192602572096,29144.199236987126,597.271875
2021-03-08,29362.58984375,29386.330078125,28422.26953125,28540.830078125,28540.830078125,4906906100,6.4244464258845255,42.27896824261886,28684.72561182395,654.2078125
2021-03-09,28665.259765625,29047.130859375,28326.130859375,28773.23046875,28773.23046875,4377944400,-46.66950160091801,44.568152893899196,28668.46802217256,776.0640625
2021-03-10,29255.369140625,29255.369140625,28710.91015625,28907.51953125,28907.51953125,2842785200,-77.02296015208049,45.90323059379484,28782.83937171493,758.533984375
2021-03-11,28909.98046875,29412.419921875,28893.2109375,29385.609375,29385.609375,3604263600,-61.788184190983884,50.47635824423136,29187.63111042541,721.74375
2021-03-12,29550.369140625,29550.369140625,28707.349609375,28739.720703125,28739.720703125,3557237800,-100.6718499581948,44.94812445032243,28913.86123122182,726.5734375
2021-03-15,28923.94921875,29178.990234375,28612.740234375,28833.759765625,28833.759765625,3096719600,-122.48731131550085,45.87754270994014,28856.80105324108,718.349609375
2021-03-16,29036.8203125,29118.619140625,28872.400390625,29027.689453125,29027.689453125,2351605600,-122.71315569879516,47.83346572139766,28972.565056020747,638.7875
2021-03-17,28992.240234375,29180.009765625,28780.23046875,29034.119140625,29034.119140625,1901329200,-120.97874923902418,47.90069159573952,29029.89860088303,543.83125
2021-03-18,29317.609375,29596.580078125,29317.609375,29405.720703125,29405.720703125,2113745200,-88.59777908947217,51.76918140085583,29313.85123833295,514.8953125
2021-03-19,29158.48046875,29271.400390625,28737.5390625,28990.939453125,28990.939453125,3814440800,-95.30637479198776,47.52711718212225,29137.696144054873,466.84765625
2021-03-22,28801.08984375,29139.0703125,28801.08984375,28885.33984375,28885.33984375,2065830600,-107.90018499510916,46.48281486917967,28975.483625223747,405.016015625
2021-03-23,29008.01953125,29043.1796875,28376.220703125,28497.380859375,28497.380859375,2049560300,-147.48579362080272,42.765049860070704,28630.043664292414,359.362109375
2021-03-24,28437.490234375,28457.869140625,27827.05078125,27918.140625,27918.140625,2689142400,-223.0266077490851,37.89206184295351,28079.771879071282,443.51015625
2021-03-25,27628.080078125,28032.009765625,27505.080078125,27899.609375,27899.609375,2595007600,-281.14766887223595,37.74388387800895,27849.885490541204,489.71796875
2021-03-26,28043.650390625,28415.150390625,28014.2890625,28336.4296875,28336.4296875,2415384100,-288.6340859207485,43.3659482669941,28091.998091462887,539.309765625
2021-03-29,28317.3203125,28484.66015625,28132.359375,28338.30078125,28338.30078125,2847744100,-291.06097401091756,43.38953066438407,28227.419667808626,512.709765625
2021-03-30,28552.76953125,28694.150390625,28371.23046875,28577.5,28577.5,2269839800,-270.5640287233364,46.45888229935431,28467.720277993765,515.573828125
2021-03-31,28802.529296875,28802.529296875,28332.779296875,28378.349609375,28378.349609375,2703755400,-267.30845854747895,44.30506265283576,28434.40828353261,446.766015625
2021-04-01,28594.55078125,28938.740234375,28511.650390625,28938.740234375,28938.740234375,2232972100,-217.00802227419263,51.16563714875089,28809.446326567777,414.55234375
2021-04-07,29101.400390625,29101.400390625,28598.859375,28674.80078125,28674.80078125,2223606300,-196.180821769849,48.156788018188,28778.235880608718,394.584375
2021-04-08,28604.119140625,29054.8203125,28587.109375,29008.0703125,29008.0703125,2522329300,-151.04193202496754,51.99545440546706,28982.74560656268,414.9203125
2021-04-09,29152.439453125,29152.439453125,28604.55078125,28698.80078125,28698.80078125,1897265800,-138.6265031553994,48.413030710169835,28839.261352176385,438.00234375
2021-04-12,28791.970703125,28791.970703125,28274.26953125,28453.279296875,28453.279296875,1992325200,-146.90528552161777,45.71992073828704,28589.34389552828,482.99609375
2021-04-13,28557.83984375,28877.150390625,28452.119140625,28497.25,28497.25,2062117300,-148.2097422770421,46.29609817881521,28507.707666719576,492.586328125
2021-04-14,28796.55078125,28979.349609375,28685.060546875,28900.830078125,28900.830078125,1941501600,-115.3483304577203,51.39575521093143,28761.168430671296,492.174609375
2021-04-15,28872.8203125,28884.5703125,28530.990234375,28793.140625,28793.140625,1901863000,-96.87831084315258,50.03054815192656,28798.227405548954,450.52421875
2021-04-16,28827.169921875,29079.1796875,28711.109375,28969.7109375,28969.7109375,2192409800,-67.21809036659761,52.26926216933772,28933.48621219384,427.698046875
2021-04-19,28960.130859375,29319.759765625,28806.759765625,29106.150390625,29106.150390625,2020128300,-32.32994882830462,53.98480767514936,29081.653077812953,391.734375
2021-04-20,28962.80078125,29220.189453125,28885.55078125,29135.73046875,29135.73046875,2014210500,-2.2678379854951345,54.367738316430675,29156.31408314123,390.794140625
2021-04-21,28702.26953125,28778.359375,28506.759765625,28621.919921875,28621.919921875,2202031500,-19.676793764803733,47.04431106452726,28814.359575056882,372.715625
2021-04-22,28716.98046875,28848.01953125,28597.0,28755.33984375,28755.33984375,1934891300,-22.448867416682333,48.9666481706345,28752.73924749967,368.177734375
2021-04-23,28798.44921875,29078.75,28748.5703125,29078.75,29078.75,1901002000,1.4342083390583866,53.38407057716779,28958.54003992829,347.665625
2021-04-26,29106.44921875,29238.990234375,28908.650390625,28952.830078125,28952.830078125,1786353600,10.084781521451077,51.514383950632784,28962.325016887775,340.0875
2021-04-27,28895.380859375,29045.109375,28793.220703125,28941.5390625,28941.5390625,1834872800,15.846662038766226,51.34074683469075,28952.939381417353,303.55546875
2021-04-28,28991.939453125,29071.33984375,28887.330078125,29071.33984375,29071.33984375,2074074300,30.53484542640581,53.28993388131434,29038.02194080569,287.00546875
2021-04-29,29268.2109375,29405.119140625,29162.869140625,29303.259765625,29303.259765625,1838135800,60.1954404757671,56.63262784783141,29235.78430340592,269.4875
2021-04-30,29143.4296875,29154.75,28701.689453125,28724.880859375,28724.880859375,2577584300,36.609322247368254,47.50276774448755,28908.077742615875,267.73359375
2021-05-03,28659.91015625,28684.830078125,28256.029296875,28357.5390625,28357.5390625,1725985500,-11.590649587964435,42.78504919339718,28501.410085142197,292.309765625
2021-05-04,28438.150390625,28577.51953125,28321.33984375,28557.140625,28557.140625,1921124800,-33.2994413441229,45.92749555028664,28475.173726046487,312.001953125
2021-05-05,28427.669921875,28677.359375,28325.9609375,28417.98046875,28417.98046875,1720837700,-61.02936824593053,44.10856174196806,28384.856258835836,312.86015625
2021-05-06,28647.970703125,28753.970703125,28384.119140625,28637.4609375,28637.4609375,2478819000,-64.5511896136195,47.6313091452632,28516.492435948134,346.337890625
2021-05-07,28721.130859375,28884.029296875,28530.7109375,28610.650390625,28610.650390625,2205337100,-68.71355836049406,47.23962397670444,28567.831516790957,371.858203125
2021-05-10,28776.990234375,28842.109375,28453.140625,28595.66015625,28595.66015625,2358822100,-72.38741515379297,47.006871990803916,28585.02173271353,351.909765625
2021-05-11,28286.560546875,28286.560546875,27910.7109375,28013.810546875,28013.810546875,2383355200,-120.8562186294148,38.97893524135228,28185.243660750624,343.943359375
2021-05-12,28073.919921875,28231.0390625,27897.470703125,28231.0390625,28231.0390625,2132315300,-140.12430308471812,42.89970814737677,28170.68055901569,367.87734375
2021-05-13,27920.009765625,28060.9296875,27718.669921875,27718.669921875,27718.669921875,2167381500,-194.49627445308215,36.88049810330808,27819.16427646883,364.311328125
2021-05-14,27872.689453125,28064.009765625,27715.880859375,28027.5703125,28027.5703125,1880805200,-210.23728895742897,42.15043521890719,27900.315819333602,358.79296875
2021-05-17,28130.509765625,28268.390625,28074.140625,28194.08984375,28194.08984375,1857027900,-206.89051675767405,44.82477972090284,28073.23042525969,357.755078125
2021-05-18,28438.029296875,28617.33984375,28438.029296875,28593.810546875,28593.810546875,2065990000,-170.0241232835433,50.71471683225393,28440.2569076996,318.811328125
2021-05-20,28413.490234375,28508.240234375,28293.23046875,28450.2890625,28450.2890625,2465835400,-150.65160722647124,48.704332300711094,28496.67993212401,279.503515625
2021-05-21,28584.33984375,28584.33984375,28286.919921875,28458.439453125,28458.439453125,1653241900,-133.10670898686658,48.8283890531756,28514.248716906066,255.791796875
2021-05-24,28417.990234375,28444.359375,28195.51953125,28412.259765625,28412.259765625,1719640600,-121.52767023517663,48.11830897773871,28477.564041525387,246.823828125
2021-05-25,28461.5,28929.240234375,28461.5,28910.859375,28910.859375,2352077900,-71.29651524909787,55.62219716752659,28803.287129055334,226.966015625
2021-05-26,29056.279296875,29261.859375,29027.94921875,29166.009765625,29166.009765625,2518538400,-10.775248526450014,58.89832430058298,29113.878173840658,281.6640625
2021-05-27,28998.390625,29157.94921875,28950.720703125,29113.19921875,29113.19921875,3804955000,32.55168603291531,57.94482859049454,29190.829694855798,292.583984375
2021-05-28,29219.4609375,29336.130859375,29033.720703125,29124.41015625,29124.41015625,2591559500,67.02065044799383,58.09990180704589,29207.089625560824,291.027734375
2021-05-31,29225.4609375,29225.4609375,28909.51953125,29151.80078125,29151.80078125,2188580800,95.4474883749208,58.5025111957433,29212.381368053742,292.02578125
2021-06-01,29159.060546875,29480.16015625,29036.44921875,29468.0,29468.0,1832036700,141.85537612816552,62.930705891685065,29421.144568557724,305.44609375
2021-06-02,29414.640625,29490.609375,29208.73046875,29297.619140625,29297.619140625,1933160400,163.00661135647533,59.26110103152777,29377.376574205337,300.640234375
2021-06-03,29365.3203125,29377.900390625,28902.669921875,28966.029296875,28966.029296875,2241752500,151.2688552806212,52.807297498867094,29109.561626122773,310.233984375
2021-06-04,28837.94921875,29023.1796875,28737.970703125,28918.099609375,28918.099609375,3054579800,136.52529518950905,51.92700428585621,28953.12485359536,363.834375
2021-06-07,28985.599609375,29003.990234375,28615.609375,28787.279296875,28787.279296875,2573174300,112.98242067153114,49.50147342122401,28798.192817379535,360.394140625
2021-06-08,28900.51953125,28979.19921875,28638.310546875,28781.380859375,28781.380859375,1626863000,92.77906903298936,49.3894537630824,28737.461598237725,374.88203125
2021-06-09,28771.140625,28859.580078125,28687.689453125,28742.630859375,28742.630859375,1807028800,72.80175285997393,48.61118123697207,28697.36651175231,354.317578125
2021-06-10,28792.01953125,28954.400390625,28664.939453125,28738.880859375,28738.880859375,1940104600,56.02121451518906,48.53147996431204,28690.040648017686,332.319921875
2021-06-11,28864.900390625,28965.150390625,28743.8203125,28842.130859375,28842.130859375,2038619100,50.47211792578673,50.91763175576679,28770.45645241291,295.166015625
2021-06-15,28946.439453125,28946.439453125,28453.48046875,28638.529296875,28638.529296875,2376459800,29.307634211305412,46.35391639555751,28669.511791390894,282.390234375
2021-06-16,28609.369140625,28648.640625,28403.640625,28436.83984375,28436.83984375,2053818800,-3.6974035260791425,42.308487104157194,28488.41400258834,303.305859375
2021-06-17,28240.880859375,28558.58984375,28216.08984375,28558.58984375,28558.58984375,1888022000,-19.8016649610654,45.40586797659161,28503.923946305596,284.128125
2021-06-18,28586.0390625,28830.849609375,28532.080078125,28801.26953125,28801.26953125,3761375200,-12.834240416283137,51.04752265398326,28692.355083136998,318.25
2021-06-21,28501.640625,28590.220703125,28314.9296875,28489.0,28489.0,2182673000,-32.13956281945866,44.653207182283104,28559.60061594829,320.11171875
2021-06-22,28575.16015625,28579.0,28299.66015625,28309.759765625,28309.759765625,1980080400,-61.19691886529836,41.44417918398893,28376.137472614635,330.90390625
2021-06-23,28468.240234375,28893.7890625,28406.609375,28817.0703125,28817.0703125,2293387200,-42.79603545975988,51.96603523139679,28659.414258551766,288.180078125
