,date,open,high,low,close,adj close,volume,MACD,RSI,TEMA,ADR,week_trend
177,19625.0,18046.890625,18046.890625,17722.490234375,17729.2890625,17729.2890625,1552391300,-214.7511493865168,40.09004413319005,17791.264595972032,251.8921875,0
178,19626.0,17661.849609375,17718.1796875,17379.439453125,17466.900390625,17466.900390625,1909387100,-240.7508003571784,36.25682484552169,17551.358021035932,272.7703125,0
179,19627.0,17472.109375,17655.310546875,17472.109375,17611.869140625,17611.869140625,1571624300,-246.81284942316412,39.688014715222266,17557.19955435691,306.03046875,0
180,19628.0,17587.080078125,17627.73046875,17352.830078125,17373.029296875,17373.029296875,1997138800,-267.8023708783112,36.22803971289092,17403.862631671505,310.234375,1
181,19629.0,17484.94921875,17935.150390625,17482.390625,17809.66015625,17809.66015625,1839910300,-246.36434819258648,45.57011447791833,17655.38355821111,325.22421875,0
182,19633.0,17546.390625,17546.390625,17212.869140625,17331.220703125,17331.220703125,2102884000,-264.92668860587946,38.85362474779145,17436.629410090958,314.800390625,1
183,19634.0,17266.8203125,17266.8203125,17094.0,17195.83984375,17195.83984375,1294655000,-287.2503304072234,37.18357892143408,17248.71625611793,316.624609375,1
184,19635.0,17249.970703125,17336.4296875,17197.609375,17213.869140625,17213.869140625,1088259900,-300.0286210218256,37.56844286076903,17189.55756776509,283.440625,1
185,19636.0,17370.029296875,17603.80078125,17370.029296875,17485.98046875,17485.98046875,1141210000,-284.9140979610602,43.22253102025741,17368.25894564063,274.564453125,1
186,19639.0,17500.369140625,17633.189453125,17447.759765625,17517.400390625,17517.400390625,1221298000,-267.3189194550323,43.85481774968798,17476.639397069233,266.338671875,1
187,19640.0,17726.630859375,17916.619140625,17638.009765625,17664.73046875,17664.73046875,1596847200,-238.73433251823732,46.84405824297607,17627.30736123321,212.87265625,1
188,19641.0,17956.830078125,18022.44921875,17889.7109375,17893.099609375,17893.099609375,2029133700,-195.4009084784593,51.18269088526056,17848.053110383367,201.890234375,0
189,19642.0,18258.259765625,18290.91015625,18175.349609375,18238.2109375,18238.2109375,3861574900,-131.69319218945384,56.90689755232664,18175.35938107815,193.873828125,0
190,19643.0,17946.76953125,18013.669921875,17776.94921875,17813.44921875,17813.44921875,2139651200,-114.16307500772746,49.25204890463282,17999.420586593886,189.221875,0
191,19646.0,17803.310546875,17858.1796875,17601.5,17640.359375,17640.359375,1904582500,-112.93538091790832,46.5066965603363,17780.077098252703,189.81171875,0
192,19647.0,17806.23046875,17815.7109375,17671.990234375,17773.33984375,17773.33984375,1730954900,-100.07837430365544,48.86496533312474,17770.07272752376,204.06171875,0
193,19648.0,17728.25,17831.1796875,17625.890625,17732.51953125,17732.51953125,1937541200,-92.12104689620536,48.16305592117661,17736.981656414315,177.083984375,0
194,19649.0,17540.4609375,17540.4609375,17292.359375,17295.890625,17295.890625,2272465500,-119.66764716507532,41.32520902909657,17416.348966816287,191.594140625,1
195,19650.0,17127.259765625,17309.740234375,17118.0703125,17172.130859375,17172.130859375,1989910700,-149.75857870899563,39.60869427495368,17196.151420388098,218.10234375,1
196,19654.0,17053.150390625,17139.529296875,16879.66015625,16991.529296875,16991.529296875,2116174000,-186.03440303271051,37.18159675363483,16989.82538912078,209.0921875,1
197,19655.0,17465.4296875,17465.8203125,17001.4296875,17085.330078125,17085.330078125,2499934100,-204.85290084884764,39.2632940156263,16987.43979643355,209.730078125,1
198,19656.0,17085.119140625,17174.080078125,16917.220703125,17044.609375,17044.609375,1967215900,-220.510606562686,38.66428391540294,16979.380507626593,273.8640625,1
199,19657.0,17160.23046875,17497.720703125,17078.240234375,17398.73046875,17398.73046875,2452090300,-202.016127600833,46.33227826828334,17241.439868405363,284.178125,1
200,19660.0,17225.650390625,17406.359375,17225.650390625,17406.359375,17406.359375,2665231300,-184.6153994709639,46.48748796395091,17369.39998345557,318.45390625,1
201,19661.0,17337.69921875,17337.69921875,17042.099609375,17112.48046875,17112.48046875,2112803500,-192.3217988387587,41.50755332415676,17215.62671060261,316.26171875,1
202,19662.0,17139.400390625,17188.849609375,16979.259765625,17101.779296875,17101.779296875,1529284000,-197.02152924993425,41.333916541503,17137.50618494476,323.4078125,1
203,19663.0,17282.390625,17459.4296875,17176.009765625,17230.58984375,17230.58984375,1802714600,-188.18291079349,44.35158921277206,17196.132074924728,272.44765625,1
204,19664.0,17405.91015625,17729.4296875,17352.599609375,17664.119140625,17664.119140625,1998722400,-144.53000350645743,53.09627280349196,17529.179370171092,277.759765625,0
205,19667.0,17913.5390625,18037.939453125,17899.349609375,17966.58984375,17966.58984375,2764092100,-84.55322808260098,58.049395690735984,17882.358952185463,269.2296875,0
206,19668.0,17850.58984375,17890.630859375,17658.91015625,17670.16015625,17670.16015625,1971243300,-60.24611749764881,52.22834868491422,17810.028149444555,260.805859375,0
207,19669.0,17650.509765625,17753.58984375,17537.19921875,17568.4609375,17568.4609375,2140777800,-48.62827691044004,50.362438408852,17685.372740840685,248.030078125,1
208,19670.0,17553.259765625,17617.26953125,17457.0,17511.2890625,17511.2890625,1643795500,-43.53253069437778,49.29621662042192,17578.169340013937,249.390234375,1
209,19671.0,17350.869140625,17350.869140625,17177.529296875,17203.259765625,17203.259765625,1674484500,-63.61617517526975,43.90320560002362,17310.1016965896,224.76015625,1
210,19674.0,17263.0,17456.080078125,17126.609375,17426.2109375,17426.2109375,1440269500,-60.84097638173989,48.3109713651549,17353.705959104165,184.062109375,1
211,19675.0,17495.099609375,17565.220703125,17358.890625,17396.859375,17396.859375,1449318000,-60.3147658727903,47.778714740979474,17361.293800815212,222.23828125,1
212,19676.0,17836.650390625,18102.279296875,17766.220703125,18079.0,18079.0,2908679700,-4.799372401525034,59.06594626686375,17850.630158851432,217.16015625,0
213,19677.0,18174.689453125,18174.689453125,17722.859375,17832.8203125,17832.8203125,1880199400,19.11202327294086,54.48865110255183,17887.888809591197,241.09375,1
214,19678.0,17584.3203125,17631.0390625,17413.4609375,17454.189453125,17454.189453125,1945034800,7.424052589958592,48.29024994250055,17622.468542228537,299.405859375,1
215,19681.0,17625.83984375,17788.900390625,17532.73046875,17778.0703125,17778.0703125,1964565600,24.018854323403502,53.1950301690736,17726.14227776366,308.253515625,0
216,19682.0,17932.5390625,18057.619140625,17689.009765625,17733.890625,17733.890625,2090432200,33.222455091665324,52.46400788104923,17739.185625675567,293.593359375,0
217,19683.0,17736.400390625,17796.859375,17650.490234375,17734.599609375,17734.599609375,1235837700,40.111207085472415,52.475294859544974,17741.932137145992,326.04921875,0
218,19684.0,17680.05078125,17927.359375,17577.310546875,17910.83984375,17910.83984375,1671974300,59.11031908197765,55.31559475588109,17864.349901987873,288.111328125,0
219,19685.0,17771.75,17771.75,17545.609375,17559.419921875,17559.419921875,1298211800,45.28854446923651,49.0240158139958,17666.585233004414,267.755078125,0
220,19688.0,17677.51953125,17677.51953125,17358.240234375,17525.060546875,17525.060546875,1502728300,31.20249130985394,48.44384717391524,17553.262743230283,269.467578125,0
221,19689.0,17541.48046875,17541.48046875,17303.8203125,17354.140625,17354.140625,1785765500,6.17618867002966,45.55569447065297,17388.28938864554,282.089453125,0
222,19690.0,17359.080078125,17359.080078125,16881.98046875,16993.439453125,16993.439453125,2810136500,-42.27557902297849,40.119702779498056,17071.655833943663,255.899609375,0
223,19691.0,16985.1796875,17068.259765625,16863.05078125,17042.880859375,17042.880859375,3013993300,-75.81054899529772,41.1561920879423,16984.38293414577,322.045703125,0
224,19692.0,17019.169921875,17038.98046875,16830.30078125,16830.30078125,16830.30078125,2434410800,-118.17840244933905,38.10233375096865,16818.294297446806,293.077734375,0
225,19695.0,16919.080078125,16941.91015625,16617.029296875,16646.05078125,16646.05078125,2476132300,-164.72383250709026,35.6342975735965,16637.18017863628,289.585546875,0
226,19696.0,16606.5390625,16606.5390625,16228.51953125,16327.8603515625,16327.8603515625,2682379700,-224.69656682755885,31.80310668924052,16356.875223282505,290.705859375,1
227,19697.0,16311.9599609375,16600.359375,16234.83984375,16463.259765625,16463.259765625,1986768900,-258.3220145578998,35.005372668808306,16355.47645855272,318.777734375,0
228,19698.0,16376.4404296875,16376.4404296875,16157.98046875,16345.8896484375,16345.8896484375,1947345700,-291.08575608274987,33.53535953823443,16298.299878632572,296.46171875,1
229,19699.0,16373.4404296875,16464.140625,16249.150390625,16334.3701171875,16334.3701171875,1877235700,-314.35707448158064,33.38716642463268,16285.240840202185,299.1119140625,1
230,19702.0,16149.0595703125,16276.8798828125,15972.3095703125,16201.490234375,16201.490234375,2532290600,-339.607276503546,31.64974799129369,16202.070671382098,300.3740234375,1
231,19703.0,16236.0595703125,16420.970703125,16157.6796875,16374.5,16374.5,1980791700,-341.7186813087428,36.29784368989895,16300.473311533897,296.3119140625,1
232,19704.0,16311.7099609375,16326.9501953125,16145.25,16228.75,16228.75,1863333100,-351.10546629713645,34.18854451766006,16250.447192118245,273.3662109375,1
233,19705.0,16419.740234375,16577.75,16319.2197265625,16402.189453125,16402.189453125,2341652000,-340.62295741824346,38.74984383328643,16355.436079244322,236.60234375,1
234,19706.0,16610.69921875,16964.330078125,16610.69921875,16792.189453125,16792.189453125,3900268500,-297.41731174292363,47.55249174076942,16678.227847067872,244.61640625,0
235,19709.0,16669.8203125,16713.41015625,16572.880859375,16629.23046875,16629.23046875,1566620000,-273.17694051646686,44.66405621517648,16698.079673178363,272.34453125,0
236,19710.0,16551.439453125,16579.55078125,16408.01953125,16505.0,16505.0,1521452800,-260.9821919009082,42.542535545373454,16605.47955059787,239.536328125,1
237,19711.0,16647.94921875,16741.05078125,16549.490234375,16613.810546875,16613.810546875,1647320700,-239.7737021023422,45.00646514299412,16631.63023296415,221.184375,1
238,19712.0,16455.140625,16649.5703125,16444.73046875,16621.130859375,16621.130859375,1404417200,-219.8409435501344,45.17679452622532,16642.317632068243,223.1564453125,0
239,19713.0,16743.060546875,16857.83984375,16271.5,16340.41015625,16340.41015625,2197553900,-224.11247415234905,40.05351472786436,16444.070144435507,212.418359375,0
240,19718.0,16561.779296875,16673.5703125,16439.259765625,16624.83984375,16624.83984375,2228051300,-202.2155790891411,46.65459268881504,16556.393243149036,258.96015625,0
241,19719.0,16678.23046875,17086.099609375,16644.4296875,17043.529296875,17043.529296875,2301329400,-149.3557128274224,54.58277319874518,16902.37163666817,277.71640625,0
242,19720.0,17066.51953125,17095.119140625,16950.900390625,17047.390625,17047.390625,1570053000,-105.93120211694986,54.64971322872114,17049.744217627773,331.744140625,0
